55.944425,-3.188396,E,55.944425,-3.188096,-57.93586807347427,145.13898754627715
55.944425,-3.188096,W,55.944425,-3.188396,44.864603704614,223.8711364142502
55.944425,-3.188396,SW,55.944212867965646,-3.188608132034356,44.864603704614,222.6211364142502
55.944212867965646,-3.188608132034356,SE,55.94400073593129,-3.188396,44.864603704614,221.3711364142502
55.94400073593129,-3.188396,N,55.94430073593129,-3.188396,44.864603704614,220.1211364142502
55.94430073593129,-3.188396,ENE,55.944415540961,-3.1881188361402466,44.864603704614,218.8711364142502
55.944415540961,-3.1881188361402466,S,55.944115540961,-3.1881188361402466,44.864603704614,217.6211364142502
55.944115540961,-3.1881188361402466,WSW,55.94400073593129,-3.188396,44.864603704614,216.3711364142502
55.94400073593129,-3.188396,E,55.94400073593129,-3.188096,44.864603704614,215.1211364142502
55.94400073593129,-3.188096,N,55.94430073593129,-3.188096,44.864603704614,213.8711364142502
55.94430073593129,-3.188096,NNE,55.94457789979105,-3.1879811949702903,44.864603704614,212.6211364142502
55.94457789979105,-3.1879811949702903,N,55.94487789979105,-3.1879811949702903,44.864603704614,211.3711364142502
55.94487789979105,-3.1879811949702903,SSE,55.944600735931296,-3.187866389940581,44.864603704614,210.1211364142502
55.944600735931296,-3.187866389940581,SSE,55.94432357207154,-3.1877515849108713,44.864603704614,208.8711364142502
55.94432357207154,-3.1877515849108713,SSE,55.94404640821178,-3.187636779881162,44.864603704614,207.6211364142502
55.94404640821178,-3.187636779881162,SSE,55.943769244352026,-3.1875219748514523,86.38554573319031,253.10661864857212
55.943769244352026,-3.1875219748514523,SE,55.94355711231767,-3.1873098428170965,86.38554573319031,251.85661864857212
55.94355711231767,-3.1873098428170965,ESE,55.94344230728796,-3.187032678957343,18.90917965080203,171.38088985915883
55.94344230728796,-3.187032678957343,ESE,55.94332750225825,-3.1867555150975897,18.90917965080203,170.13088985915883
55.94332750225825,-3.1867555150975897,ESE,55.94321269722854,-3.1864783512378363,18.90917965080203,168.88088985915883
55.94321269722854,-3.1864783512378363,N,55.94351269722854,-3.1864783512378363,18.90917965080203,167.63088985915883
55.94351269722854,-3.1864783512378363,SE,55.943300565194185,-3.1862662192034805,18.90917965080203,166.38088985915883
55.943300565194185,-3.1862662192034805,SE,55.94308843315983,-3.1860540871691247,18.90917965080203,165.13088985915883
55.94308843315983,-3.1860540871691247,N,55.94338843315983,-3.1860540871691247,18.90917965080203,163.88088985915883
